stall_name,type_of_shop,latitude,longitude,closing_time,day_of_week,weather,holiday_flag,leftovers_servings
stall_10,laksa_stall,1.26868,103.96217,21,Saturday,cloudy,0,33.5
stall_114,fishball_noodle_stall,1.36154,103.88777,22,Tuesday,rainy,1,34.3
stall_82,dessert_stall,1.29248,103.95959,20,Friday,rainy,0,21.8
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Sunday,sunny,0,18.4
stall_59,western_food_stall,1.46426,103.95171,22,Wednesday,sunny,0,18.9
stall_53,laksa_stall,1.40151,103.72,20,Saturday,sunny,1,24.5
stall_176,dessert_stall,1.30084,103.87166,21,Friday,rainy,0,14.6
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,22,Tuesday,rainy,0,24.2
stall_162,laksa_stall,1.26938,103.87758,20,Monday,rainy,0,31.7
stall_18,western_food_stall,1.32707,103.78681,21,Monday,cloudy,0,24.8
stall_37,western_food_stall,1.36673,103.88736,21,Tuesday,sunny,0,18.0
stall_45,dessert_stall,1.37851,103.87009,21,Tuesday,cloudy,1,25.3
stall_21,chicken_rice_stall,1.32079,103.73572,23,Saturday,rainy,0,22.3
stall_80,fried_hokkien_mee_stall,1.45038,103.833,21,Saturday,sunny,0,16.3
stall_63,western_food_stall,1.39619,103.60313,23,Tuesday,cloudy,0,24.8
stall_64,economic_rice_stall,1.44513,103.71975,22,Wednesday,cloudy,0,37.5
stall_115,western_food_stall,1.42259,103.86825,21,Wednesday,rainy,0,26.2
stall_21,chicken_rice_stall,1.32079,103.73572,22,Thursday,rainy,0,23.6
stall_43,beverage_stall,1.24723,103.98431,23,Thursday,rainy,0,15.3
stall_130,bakery,1.34196,103.96047,23,Sunday,sunny,0,12.3
stall_124,western_food_stall,1.47084,103.84621,20,Sunday,rainy,1,45.1
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,20,Sunday,rainy,0,35.0
stall_153,bakery,1.44917,103.81915,21,Friday,cloudy,0,16.6
stall_45,dessert_stall,1.37851,103.87009,22,Thursday,rainy,0,22.9
stall_79,fried_hokkien_mee_stall,1.47118,103.81824,23,Wednesday,rainy,0,23.1
stall_144,laksa_stall,1.23198,103.77006,23,Monday,rainy,0,26.4
stall_35,economic_rice_stall,1.3365,103.7692,23,Tuesday,sunny,0,24.3
stall_49,laksa_stall,1.32577,103.83347,20,Monday,cloudy,0,18.9
stall_187,bakery,1.27568,103.63276,22,Thursday,rainy,0,14.8
stall_107,fried_hokkien_mee_stall,1.48876,103.70619,23,Saturday,rainy,0,25.2
stall_99,beverage_stall,1.4386,103.69104,23,Wednesday,cloudy,0,10.5
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,20,Thursday,sunny,0,14.0
stall_32,fishball_noodle_stall,1.32031,103.62345,23,Friday,sunny,0,7.2
stall_50,bakery,1.35683,103.97388,23,Wednesday,cloudy,0,19.4
stall_90,economic_rice_stall,1.44323,103.95257,23,Saturday,cloudy,1,43.0
stall_95,beverage_stall,1.43621,103.64324,20,Saturday,rainy,0,8.0
stall_109,roti_prata_stall,1.41856,103.72547,21,Tuesday,rainy,0,19.9
stall_9,fried_hokkien_mee_stall,1.2213,103.85244,22,Saturday,cloudy,0,22.9
stall_174,laksa_stall,1.26616,103.68777,20,Saturday,cloudy,0,25.9
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,21,Wednesday,cloudy,0,8.3
stall_117,laksa_stall,1.39927,103.73208,21,Wednesday,sunny,0,28.2
stall_155,roti_prata_stall,1.3424,103.70368,21,Monday,sunny,0,17.6
stall_198,economic_rice_stall,1.42438,103.64581,20,Saturday,cloudy,0,29.3
stall_99,beverage_stall,1.4386,103.69104,23,Saturday,cloudy,0,7.7
stall_21,chicken_rice_stall,1.32079,103.73572,21,Thursday,sunny,0,21.1
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,22,Saturday,rainy,0,29.4
stall_129,chicken_rice_stall,1.33265,103.68548,23,Friday,rainy,0,33.1
stall_188,bakery,1.20581,103.81577,23,Sunday,cloudy,0,13.3
stall_23,western_food_stall,1.25706,103.77945,20,Saturday,cloudy,1,39.2
stall_199,laksa_stall,1.44579,103.98589,22,Sunday,sunny,0,11.8
stall_69,economic_rice_stall,1.41528,103.68144,21,Saturday,rainy,0,31.9
stall_179,chicken_rice_stall,1.38668,103.61079,22,Monday,sunny,0,26.2
stall_126,laksa_stall,1.20012,103.71477,20,Monday,sunny,0,12.1
stall_199,laksa_stall,1.44579,103.98589,23,Friday,rainy,0,30.1
stall_168,dessert_stall,1.45702,103.90624,22,Saturday,rainy,0,12.8
stall_44,beverage_stall,1.22403,103.67433,21,Wednesday,sunny,0,2.5
stall_181,beverage_stall,1.20813,103.8571,21,Tuesday,rainy,0,5.0
stall_47,chicken_rice_stall,1.46709,103.69849,20,Thursday,cloudy,0,21.5
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,21,Tuesday,sunny,0,21.7
stall_192,fishball_noodle_stall,1.48488,103.67974,21,Sunday,sunny,0,18.6
stall_67,bakery,1.23211,103.82129,23,Thursday,cloudy,0,12.2
stall_160,laksa_stall,1.28151,103.72788,20,Sunday,cloudy,0,15.2
stall_43,beverage_stall,1.24723,103.98431,20,Wednesday,sunny,0,9.8
stall_97,western_food_stall,1.26673,103.92663,20,Wednesday,sunny,1,38.8
stall_88,dim_sum_stall,1.24637,103.97195,20,Friday,sunny,0,16.2
stall_123,beverage_stall,1.48211,103.87093,23,Saturday,sunny,0,2.0
stall_3,chicken_rice_stall,1.26035,103.72469,20,Wednesday,sunny,0,17.1
stall_171,beverage_stall,1.45603,103.98137,20,Monday,sunny,0,0.0
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,20,Thursday,cloudy,0,22.5
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,22,Thursday,rainy,0,14.1
stall_194,fried_hokkien_mee_stall,1.23787,103.86778,22,Friday,rainy,0,29.9
stall_87,fishball_noodle_stall,1.32191,103.84826,22,Saturday,rainy,0,19.8
stall_81,bakery,1.24443,103.65098,21,Wednesday,cloudy,0,19.2
stall_103,western_food_stall,1.39244,103.75987,23,Friday,sunny,0,18.5
stall_92,laksa_stall,1.29966,103.97233,22,Sunday,sunny,1,27.0
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,23,Sunday,cloudy,0,18.3
stall_103,western_food_stall,1.39244,103.75987,21,Monday,cloudy,0,30.5
stall_32,fishball_noodle_stall,1.32031,103.62345,22,Saturday,sunny,0,19.1
stall_95,beverage_stall,1.43621,103.64324,23,Friday,cloudy,0,14.0
stall_169,western_food_stall,1.31411,103.60236,23,Friday,rainy,0,25.3
stall_170,fishball_noodle_stall,1.30553,103.90139,21,Monday,cloudy,0,21.7
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,20,Saturday,rainy,1,51.0
stall_12,dessert_stall,1.2714,103.86759,22,Saturday,rainy,0,14.5
stall_60,bakery,1.31086,103.6631,23,Thursday,cloudy,0,24.5
stall_157,dim_sum_stall,1.42974,103.80852,20,Wednesday,rainy,0,27.1
stall_122,roti_prata_stall,1.23819,103.76818,20,Saturday,rainy,0,29.4
stall_76,western_food_stall,1.42237,103.82067,21,Saturday,sunny,1,34.4
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,20,Tuesday,rainy,0,27.9
stall_23,western_food_stall,1.25706,103.77945,22,Sunday,cloudy,0,20.9
stall_141,dim_sum_stall,1.34831,103.69759,23,Tuesday,rainy,0,21.5
stall_30,economic_rice_stall,1.45461,103.66652,23,Saturday,cloudy,0,31.2
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,21,Tuesday,sunny,0,5.9
stall_193,fishball_noodle_stall,1.20611,103.66095,20,Monday,rainy,0,26.0
stall_184,chicken_rice_stall,1.2635,103.73074,20,Tuesday,rainy,0,19.4
stall_99,beverage_stall,1.4386,103.69104,22,Tuesday,cloudy,0,9.6
stall_66,western_food_stall,1.24029,103.64617,23,Saturday,sunny,1,42.4
stall_171,beverage_stall,1.45603,103.98137,21,Friday,cloudy,0,12.7
stall_186,dessert_stall,1.4256,103.93277,23,Monday,cloudy,0,16.8
stall_86,western_food_stall,1.43403,103.95365,21,Friday,cloudy,0,24.3
stall_17,western_food_stall,1.22908,103.77242,22,Thursday,cloudy,0,18.1
stall_191,laksa_stall,1.39553,103.90169,23,Saturday,cloudy,0,14.4
stall_144,laksa_stall,1.23198,103.77006,23,Sunday,sunny,0,21.3
stall_58,dessert_stall,1.27956,103.9733,22,Monday,rainy,0,7.5
stall_23,western_food_stall,1.25706,103.77945,20,Monday,rainy,0,38.1
stall_190,bakery,1.39504,103.91249,21,Saturday,sunny,0,19.2
stall_147,bakery,1.27476,103.93933,22,Tuesday,rainy,1,38.1
stall_98,chicken_rice_stall,1.33809,103.72208,20,Wednesday,sunny,0,26.9
stall_152,beverage_stall,1.41578,103.80191,21,Sunday,rainy,0,19.5
stall_109,roti_prata_stall,1.41856,103.72547,22,Sunday,rainy,1,28.0
stall_174,laksa_stall,1.26616,103.68777,21,Friday,cloudy,0,18.2
stall_155,roti_prata_stall,1.3424,103.70368,21,Monday,rainy,1,29.2
stall_3,chicken_rice_stall,1.26035,103.72469,23,Wednesday,sunny,0,18.8
stall_76,western_food_stall,1.42237,103.82067,21,Thursday,cloudy,1,39.0
stall_117,laksa_stall,1.39927,103.73208,21,Friday,rainy,0,27.5
stall_38,beverage_stall,1.24644,103.71868,20,Friday,rainy,0,16.1
stall_80,fried_hokkien_mee_stall,1.45038,103.833,20,Wednesday,cloudy,0,19.6
stall_147,bakery,1.27476,103.93933,23,Saturday,sunny,0,21.7
stall_127,dim_sum_stall,1.32897,103.83199,22,Saturday,rainy,0,32.5
stall_16,bakery,1.44225,103.67616,22,Tuesday,cloudy,0,19.3
stall_54,economic_rice_stall,1.29485,103.90075,21,Saturday,cloudy,0,22.6
stall_14,chicken_rice_stall,1.48065,103.82842,21,Sunday,rainy,0,24.8
stall_187,bakery,1.27568,103.63276,23,Wednesday,cloudy,0,18.6
stall_41,roti_prata_stall,1.21715,103.83367,20,Friday,rainy,0,15.7
stall_87,fishball_noodle_stall,1.32191,103.84826,23,Saturday,rainy,0,22.2
stall_90,economic_rice_stall,1.44323,103.95257,23,Thursday,sunny,0,35.0
stall_136,dessert_stall,1.25974,103.60977,22,Wednesday,cloudy,0,14.6
stall_50,bakery,1.35683,103.97388,23,Monday,sunny,0,8.2
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,20,Sunday,cloudy,0,31.0
stall_78,economic_rice_stall,1.22257,103.95324,23,Saturday,sunny,0,24.9
stall_148,fried_hokkien_mee_stall,1.33694,103.92057,21,Thursday,cloudy,0,18.0
stall_124,western_food_stall,1.47084,103.84621,22,Tuesday,sunny,0,25.0
stall_56,dessert_stall,1.49954,103.99844,21,Saturday,cloudy,0,21.4
stall_3,chicken_rice_stall,1.26035,103.72469,22,Saturday,cloudy,0,12.2
stall_27,western_food_stall,1.3651,103.62024,21,Thursday,rainy,0,43.4
stall_174,laksa_stall,1.26616,103.68777,21,Monday,sunny,0,18.8
stall_92,laksa_stall,1.29966,103.97233,23,Tuesday,sunny,1,24.7
stall_31,chicken_rice_stall,1.34569,103.6855,22,Friday,rainy,0,27.5
stall_39,bakery,1.49061,103.83167,23,Tuesday,sunny,0,8.7
stall_31,chicken_rice_stall,1.34569,103.6855,21,Thursday,rainy,0,20.7
stall_78,economic_rice_stall,1.22257,103.95324,21,Saturday,cloudy,0,34.7
stall_97,western_food_stall,1.26673,103.92663,20,Sunday,rainy,0,25.7
stall_167,laksa_stall,1.37522,103.87821,23,Wednesday,cloudy,0,24.8
stall_168,dessert_stall,1.45702,103.90624,23,Wednesday,sunny,0,13.0
stall_31,chicken_rice_stall,1.34569,103.6855,20,Monday,sunny,0,10.0
stall_126,laksa_stall,1.20012,103.71477,21,Monday,cloudy,1,27.5
stall_147,bakery,1.27476,103.93933,23,Wednesday,cloudy,0,19.9
stall_191,laksa_stall,1.39553,103.90169,20,Sunday,cloudy,0,27.7
stall_47,chicken_rice_stall,1.46709,103.69849,23,Thursday,cloudy,0,20.4
stall_180,bakery,1.31821,103.82576,23,Wednesday,cloudy,1,19.2
stall_33,roti_prata_stall,1.31369,103.99412,20,Wednesday,sunny,0,18.3
stall_183,western_food_stall,1.21509,103.75164,21,Thursday,cloudy,0,28.7
stall_6,western_food_stall,1.2363,103.68988,23,Friday,cloudy,0,28.5
stall_136,dessert_stall,1.25974,103.60977,23,Monday,cloudy,0,14.0
stall_150,economic_rice_stall,1.37864,103.98002,20,Sunday,sunny,0,32.0
stall_169,western_food_stall,1.31411,103.60236,20,Tuesday,cloudy,0,17.8
stall_178,dim_sum_stall,1.34022,103.65105,21,Monday,cloudy,0,37.5
stall_115,western_food_stall,1.42259,103.86825,22,Monday,sunny,0,26.6
stall_33,roti_prata_stall,1.31369,103.99412,21,Saturday,sunny,0,14.0
stall_23,western_food_stall,1.25706,103.77945,22,Sunday,sunny,0,21.5
stall_22,laksa_stall,1.4585,103.69946,20,Friday,rainy,0,25.0
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,21,Thursday,cloudy,0,25.5
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,21,Wednesday,sunny,1,22.2
stall_133,fishball_noodle_stall,1.38988,103.73408,22,Saturday,cloudy,0,22.1
stall_114,fishball_noodle_stall,1.36154,103.88777,21,Friday,rainy,0,14.4
stall_178,dim_sum_stall,1.34022,103.65105,22,Friday,rainy,0,21.4
stall_156,fishball_noodle_stall,1.27417,103.85506,21,Saturday,sunny,0,11.7
stall_170,fishball_noodle_stall,1.30553,103.90139,20,Tuesday,sunny,0,14.9
stall_49,laksa_stall,1.32577,103.83347,21,Wednesday,sunny,0,11.0
stall_35,economic_rice_stall,1.3365,103.7692,21,Friday,rainy,0,33.3
stall_72,beverage_stall,1.45383,103.63692,21,Saturday,cloudy,0,9.4
stall_109,roti_prata_stall,1.41856,103.72547,20,Friday,rainy,0,34.4
stall_67,bakery,1.23211,103.82129,23,Saturday,sunny,1,35.6
stall_103,western_food_stall,1.39244,103.75987,23,Monday,rainy,0,32.9
stall_174,laksa_stall,1.26616,103.68777,23,Saturday,sunny,0,19.8
stall_138,roti_prata_stall,1.45492,103.62913,21,Monday,cloudy,0,11.7
stall_188,bakery,1.20581,103.81577,22,Saturday,cloudy,0,18.3
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,21,Saturday,rainy,0,19.2
stall_145,chicken_rice_stall,1.25277,103.98319,21,Thursday,sunny,0,14.6
stall_81,bakery,1.24443,103.65098,23,Thursday,sunny,0,20.9
stall_155,roti_prata_stall,1.3424,103.70368,21,Monday,rainy,0,21.1
stall_32,fishball_noodle_stall,1.32031,103.62345,20,Saturday,cloudy,0,24.1
stall_105,beverage_stall,1.48177,103.64614,20,Wednesday,cloudy,0,14.2
stall_23,western_food_stall,1.25706,103.77945,22,Wednesday,rainy,0,33.0
stall_38,beverage_stall,1.24644,103.71868,21,Wednesday,sunny,0,8.9
stall_26,roti_prata_stall,1.33294,103.94454,23,Tuesday,rainy,0,28.9
stall_27,western_food_stall,1.3651,103.62024,20,Tuesday,cloudy,0,24.4
stall_187,bakery,1.27568,103.63276,22,Friday,rainy,0,17.0
stall_25,laksa_stall,1.27494,103.96931,22,Saturday,cloudy,0,15.5
stall_73,fishball_noodle_stall,1.32707,103.71067,22,Friday,sunny,0,10.7
stall_13,roti_prata_stall,1.26427,103.65292,21,Wednesday,rainy,0,11.5
stall_47,chicken_rice_stall,1.46709,103.69849,22,Sunday,cloudy,0,28.8
stall_174,laksa_stall,1.26616,103.68777,23,Thursday,cloudy,0,20.4
stall_33,roti_prata_stall,1.31369,103.99412,22,Monday,cloudy,0,14.4
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,21,Saturday,sunny,0,15.4
stall_37,western_food_stall,1.36673,103.88736,23,Friday,cloudy,0,25.2
stall_69,economic_rice_stall,1.41528,103.68144,20,Saturday,cloudy,0,26.6
stall_95,beverage_stall,1.43621,103.64324,21,Saturday,cloudy,0,1.3
stall_108,dim_sum_stall,1.23252,103.77383,23,Tuesday,rainy,0,28.4
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,23,Friday,rainy,0,23.0
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,23,Friday,cloudy,0,20.3
stall_59,western_food_stall,1.46426,103.95171,22,Saturday,sunny,0,10.5
stall_79,fried_hokkien_mee_stall,1.47118,103.81824,23,Sunday,rainy,0,19.4
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,20,Monday,cloudy,0,13.6
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,20,Tuesday,cloudy,0,18.8
stall_15,chicken_rice_stall,1.3418,103.91385,20,Saturday,rainy,1,41.7
stall_142,laksa_stall,1.39682,103.60222,23,Sunday,sunny,0,26.7
stall_109,roti_prata_stall,1.41856,103.72547,21,Thursday,rainy,0,25.5
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,20,Thursday,sunny,0,19.7
stall_158,chicken_rice_stall,1.38802,103.70984,21,Sunday,cloudy,0,26.6
stall_2,bakery,1.36179,103.89197,23,Saturday,cloudy,0,13.2
stall_192,fishball_noodle_stall,1.48488,103.67974,22,Tuesday,cloudy,0,26.6
stall_170,fishball_noodle_stall,1.30553,103.90139,20,Friday,rainy,0,19.6
stall_44,beverage_stall,1.22403,103.67433,21,Tuesday,sunny,0,2.8
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,21,Friday,rainy,0,28.2
stall_14,chicken_rice_stall,1.48065,103.82842,23,Thursday,rainy,0,24.8
stall_44,beverage_stall,1.22403,103.67433,22,Monday,rainy,0,10.1
stall_174,laksa_stall,1.26616,103.68777,21,Sunday,cloudy,0,14.3
stall_197,fishball_noodle_stall,1.25034,103.8429,20,Wednesday,rainy,0,22.9
stall_124,western_food_stall,1.47084,103.84621,22,Wednesday,sunny,0,29.2
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,23,Tuesday,rainy,0,17.6
stall_165,economic_rice_stall,1.32473,103.68273,20,Thursday,cloudy,0,26.4
stall_125,fishball_noodle_stall,1.29028,103.81917,20,Wednesday,sunny,1,30.7
stall_158,chicken_rice_stall,1.38802,103.70984,23,Wednesday,rainy,1,32.0
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,20,Monday,rainy,0,22.7
stall_185,western_food_stall,1.42837,103.75165,21,Thursday,rainy,0,20.0
stall_3,chicken_rice_stall,1.26035,103.72469,20,Thursday,rainy,0,18.9
stall_51,roti_prata_stall,1.26128,103.88648,20,Friday,cloudy,0,15.0
stall_40,bakery,1.36266,103.89919,23,Monday,rainy,0,19.1
stall_2,bakery,1.36179,103.89197,21,Sunday,cloudy,0,8.8
stall_65,bakery,1.39902,103.97557,21,Thursday,rainy,0,16.5
stall_96,chicken_rice_stall,1.46165,103.94344,22,Wednesday,rainy,0,28.8
stall_47,chicken_rice_stall,1.46709,103.69849,22,Monday,rainy,0,20.0
stall_169,western_food_stall,1.31411,103.60236,23,Tuesday,sunny,0,16.5
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,23,Monday,rainy,0,28.4
stall_182,economic_rice_stall,1.24071,103.78468,21,Monday,sunny,0,33.5
stall_73,fishball_noodle_stall,1.32707,103.71067,20,Tuesday,rainy,0,18.9
stall_108,dim_sum_stall,1.23252,103.77383,22,Monday,sunny,0,20.7
stall_171,beverage_stall,1.45603,103.98137,21,Thursday,cloudy,0,11.7
stall_69,economic_rice_stall,1.41528,103.68144,20,Thursday,rainy,0,43.5
stall_141,dim_sum_stall,1.34831,103.69759,23,Sunday,cloudy,0,16.1
stall_183,western_food_stall,1.21509,103.75164,21,Wednesday,rainy,0,19.9
stall_129,chicken_rice_stall,1.33265,103.68548,23,Tuesday,sunny,0,20.7
stall_28,dim_sum_stall,1.49978,103.93441,20,Tuesday,sunny,0,9.9
stall_89,roti_prata_stall,1.45938,103.99048,20,Sunday,cloudy,0,2.3
stall_61,chicken_rice_stall,1.45012,103.88142,20,Saturday,rainy,0,28.3
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,20,Thursday,rainy,0,29.4
stall_75,beverage_stall,1.39113,103.70478,22,Thursday,sunny,0,4.9
stall_195,dim_sum_stall,1.36919,103.68719,23,Tuesday,cloudy,0,19.3
stall_40,bakery,1.36266,103.89919,21,Tuesday,rainy,0,19.9
stall_197,fishball_noodle_stall,1.25034,103.8429,20,Sunday,rainy,0,18.8
stall_180,bakery,1.31821,103.82576,21,Saturday,rainy,0,14.3
stall_51,roti_prata_stall,1.26128,103.88648,23,Saturday,sunny,0,4.5
stall_180,bakery,1.31821,103.82576,21,Tuesday,cloudy,0,16.1
stall_162,laksa_stall,1.26938,103.87758,21,Tuesday,sunny,0,25.4
stall_34,beverage_stall,1.27956,103.91363,23,Monday,rainy,0,13.6
stall_50,bakery,1.35683,103.97388,21,Thursday,sunny,0,14.3
stall_158,chicken_rice_stall,1.38802,103.70984,21,Monday,sunny,0,23.0
stall_98,chicken_rice_stall,1.33809,103.72208,23,Friday,rainy,0,21.1
stall_180,bakery,1.31821,103.82576,21,Tuesday,rainy,0,18.7
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,23,Monday,cloudy,0,20.1
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,20,Wednesday,sunny,0,24.8
stall_69,economic_rice_stall,1.41528,103.68144,22,Wednesday,rainy,0,28.9
stall_183,western_food_stall,1.21509,103.75164,23,Tuesday,rainy,1,39.0
stall_13,roti_prata_stall,1.26427,103.65292,21,Monday,sunny,1,22.4
stall_14,chicken_rice_stall,1.48065,103.82842,22,Tuesday,rainy,0,23.8
stall_121,dessert_stall,1.32072,103.71826,22,Friday,sunny,0,18.1
stall_111,dim_sum_stall,1.31556,103.83064,21,Wednesday,rainy,0,25.8
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,22,Wednesday,sunny,0,11.9
stall_25,laksa_stall,1.27494,103.96931,20,Saturday,cloudy,0,22.2
stall_198,economic_rice_stall,1.42438,103.64581,21,Wednesday,rainy,0,34.2
stall_190,bakery,1.39504,103.91249,22,Saturday,cloudy,0,13.0
stall_136,dessert_stall,1.25974,103.60977,22,Tuesday,cloudy,0,13.3
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,21,Friday,rainy,0,39.6
stall_23,western_food_stall,1.25706,103.77945,20,Tuesday,cloudy,1,33.3
stall_191,laksa_stall,1.39553,103.90169,20,Monday,cloudy,1,28.0
stall_168,dessert_stall,1.45702,103.90624,21,Tuesday,cloudy,0,22.0
stall_115,western_food_stall,1.42259,103.86825,20,Monday,cloudy,0,31.4
stall_159,economic_rice_stall,1.22325,103.71429,22,Wednesday,cloudy,1,35.2
stall_122,roti_prata_stall,1.23819,103.76818,21,Friday,cloudy,0,17.7
stall_40,bakery,1.36266,103.89919,20,Tuesday,sunny,1,29.3
stall_108,dim_sum_stall,1.23252,103.77383,22,Sunday,cloudy,0,10.4
stall_89,roti_prata_stall,1.45938,103.99048,22,Thursday,cloudy,0,21.3
stall_184,chicken_rice_stall,1.2635,103.73074,20,Thursday,sunny,0,24.2
stall_124,western_food_stall,1.47084,103.84621,23,Friday,cloudy,0,33.1
stall_6,western_food_stall,1.2363,103.68988,21,Friday,rainy,0,34.1
stall_179,chicken_rice_stall,1.38668,103.61079,21,Wednesday,sunny,0,19.3
stall_145,chicken_rice_stall,1.25277,103.98319,20,Sunday,cloudy,0,23.2
stall_49,laksa_stall,1.32577,103.83347,23,Thursday,cloudy,0,24.9
stall_137,bakery,1.27345,103.79005,20,Tuesday,rainy,0,25.7
stall_193,fishball_noodle_stall,1.20611,103.66095,23,Friday,rainy,0,30.8
stall_103,western_food_stall,1.39244,103.75987,22,Tuesday,sunny,0,21.0
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,21,Friday,sunny,0,17.6
stall_152,beverage_stall,1.41578,103.80191,20,Sunday,cloudy,0,2.7
stall_117,laksa_stall,1.39927,103.73208,22,Wednesday,sunny,1,22.6
stall_76,western_food_stall,1.42237,103.82067,22,Friday,sunny,0,16.4
stall_44,beverage_stall,1.22403,103.67433,21,Monday,cloudy,0,15.5
stall_61,chicken_rice_stall,1.45012,103.88142,22,Monday,cloudy,0,24.4
stall_38,beverage_stall,1.24644,103.71868,22,Tuesday,rainy,0,19.2
stall_14,chicken_rice_stall,1.48065,103.82842,21,Sunday,sunny,0,12.3
stall_137,bakery,1.27345,103.79005,20,Monday,cloudy,0,21.8
stall_89,roti_prata_stall,1.45938,103.99048,22,Wednesday,sunny,0,19.1
stall_181,beverage_stall,1.20813,103.8571,22,Saturday,sunny,0,1.2
stall_105,beverage_stall,1.48177,103.64614,22,Wednesday,sunny,0,7.5
stall_161,fishball_noodle_stall,1.36205,103.65535,20,Sunday,rainy,0,24.4
stall_57,beverage_stall,1.22198,103.68526,22,Tuesday,rainy,1,22.9
stall_5,western_food_stall,1.33143,103.80703,20,Saturday,cloudy,0,15.6
stall_177,beverage_stall,1.3213,103.66602,23,Saturday,rainy,0,25.9
stall_161,fishball_noodle_stall,1.36205,103.65535,21,Sunday,rainy,0,22.7
stall_57,beverage_stall,1.22198,103.68526,22,Wednesday,sunny,1,13.0
stall_149,laksa_stall,1.40027,103.99516,23,Tuesday,rainy,0,29.6
stall_60,bakery,1.31086,103.6631,23,Wednesday,sunny,0,5.3
stall_123,beverage_stall,1.48211,103.87093,20,Thursday,sunny,0,3.9
stall_118,economic_rice_stall,1.29417,103.93921,21,Sunday,sunny,0,37.6
stall_49,laksa_stall,1.32577,103.83347,23,Saturday,sunny,0,12.6
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Monday,rainy,0,30.9
stall_42,bakery,1.35086,103.94109,21,Sunday,rainy,0,19.5
stall_176,dessert_stall,1.30084,103.87166,21,Monday,sunny,0,24.5
